datetime,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,date,hour,total,naturalGas,dammedHydro,lignite,river,importCoal,wind,sun,fueloil,geothermal,asphaltiteCoal,blackCoal,biomass,naphta,lng,importExport,wasteheat,powerPlantId,date_day,source,injectionQuantity,forecasted_production_meteologica,q_committed,d_da_prod,d_da_bat,d_id_prod,d_id_bat,x_id,x_ceza,is_charging,charge,soc
2025-01-09 15:00:00+03:00,2500.01,2596.180976803094,0.03846823684828997,2333.56,2515.433545089185,0.07793823389550092,1000.0,1023.0809421089739,0.023080942108973976,2025-01-09T15:00:00+03:00,15:00,19.95,0,0,0,0,0,0.0,19.95,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,19.95,20.257988574237896,,,,,,,,,,
2025-01-09 16:00:00+03:00,3000.0,3400.0,0.21571751664171007,2950.23,3400.0,0.43593300109754773,3000.0,3388.2915299550777,0.129430509985026,2025-01-09T16:00:00+03:00,16:00,8.32,0,0,0,0,0,0.13,8.19,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,8.32,8.643437541614114,,,,,,,,,,
2025-01-09 17:00:00+03:00,3000.0,3400.0,0.1579750355196844,2959.24,3400.0,0.34044550178272276,3000.0,3284.355063935432,0.0947850213118106,2025-01-09T17:00:00+03:00,17:00,2.3,0,0,0,0,0,0.38,1.92,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,2.3,2.8190641687637052,,,,,,,,,,
2025-01-09 18:00:00+03:00,3000.0,3400.0,0.1515633033208406,2953.13,3400.0,0.3348461401768297,3000.0,3272.813945977513,0.09093798199250433,2025-01-09T18:00:00+03:00,18:00,1.87,0,0,0,0,0,1.87,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,1.87,2.282096739380207,,,,,,,,,,
2025-01-09 19:00:00+03:00,3000.0,3400.0,0.13863807016716445,2981.47,3400.0,0.3130501674642595,3000.0,3249.548526300896,0.08318284210029867,2025-01-09T19:00:00+03:00,19:00,0.81,0,0,0,0,0,0.81,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,0.81,1.0077169351991178,,,,,,,,,,
2025-01-09 20:00:00+03:00,2989.99,3336.088532426063,0.11575240466558856,2997.14,3400.0,0.2686217339823485,2989.99,3197.6491194556374,0.06945144279935314,2025-01-09T20:00:00+03:00,20:00,2.2,0,0,0,0,0,2.2,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,2.2,2.7613978098143144,,,,,,,,,,
2025-01-09 21:00:00+03:00,2950.01,3108.3900795534464,0.05368798056733584,2985.18,3400.0,0.14307720262449197,2950.01,3045.038047732068,0.03221278834040151,2025-01-09T21:00:00+03:00,21:00,1.81,0,0,0,0,0,1.81,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,1.81,2.2615466038792302,,,,,,,,,,
2025-01-09 22:00:00+03:00,2599.99,2782.408546736675,0.07016124936506488,2633.1,3077.822963897939,0.16889710375524652,1795.0,1870.563665566175,0.04209674961903893,2025-01-09T22:00:00+03:00,22:00,0.01,0,0,0,0,0,0.01,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,0.01,0.011962888103079527,,,,,,,,,,
2025-01-09 23:00:00+03:00,2496.0,2504.6249002748323,0.0034554888921603313,2437.13,2516.338177498171,0.03250059598715305,1795.0,1798.7215615368568,0.0020732933352962044,2025-01-09T23:00:00+03:00,23:00,0.06,0,0,0,0,0,0.06,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-09,realtime,0.06,0.07228763698718539,,,,,,,,,,
2025-01-10 00:00:00+03:00,2596.0,2570.643214343576,-0.009767637001704245,2612.35,2605.6715970208493,-0.0025564732823514062,1616.0,1606.5292991631475,-0.005860582201022543,2025-01-10T00:00:00+03:00,00:00,0.03,0,0,0,0,0,0.03,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,0.03,0.03406300789774743,,,,,,,,,,
2025-01-10 01:00:00+03:00,2368.39,2297.0333470687715,-0.030128759592477725,2312.26,2196.1890281969654,-0.05019806241643877,1616.0,1586.7871546991337,-0.01807725575548663,2025-01-10T01:00:00+03:00,01:00,0.96,0,0,0,0,0,0.96,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,0.96,1.0591465216952098,,,,,,,,,,
2025-01-10 02:00:00+03:00,2153.38,2123.268105714836,-0.013983548786170507,2010.85,1961.7021583419364,-0.02444132663205294,1000.0,991.6098707282977,-0.0083901292717023,2025-01-10T02:00:00+03:00,02:00,5.17,0,0,0,0,0,5.17,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,5.17,5.498387053708676,,,,,,,,,,
2025-01-10 03:00:00+03:00,2153.39,2384.540910072062,0.10734279906197312,2131.47,2590.970159101084,0.21557899435651645,700.0,745.0839756060287,0.06440567943718388,2025-01-10T03:00:00+03:00,03:00,8.82,0,0,0,0,0,8.82,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,8.82,9.33229948224963,,,,,,,,,,
2025-01-10 04:00:00+03:00,2305.0,2238.25277765651,-0.028957580192403548,2309.31,2201.6957546569356,-0.04660017292743912,700.0,687.8378163191906,-0.01737454811544211,2025-01-10T04:00:00+03:00,04:00,4.1,0,0,0,0,0,4.1,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,4.1,4.776927193882349,,,,,,,,,,
2025-01-10 05:00:00+03:00,2166.0,2202.688707399512,0.016938461403283544,1937.41,2011.6823688729712,0.03833590663461592,2166.0,2188.0132244397073,0.010163076841970138,2025-01-10T05:00:00+03:00,05:00,4.36,0,0,0,0,0,4.36,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,4.36,4.564812329607191,,,,,,,,,,
2025-01-10 06:00:00+03:00,2549.98,2370.2759818246777,-0.07047271671751246,2085.66,1801.2734851799685,-0.13635324780646482,1616.0,1547.6696538707,-0.04228363003050747,2025-01-10T06:00:00+03:00,06:00,5.17,0,0,0,0,0,5.17,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,5.17,5.553831236839977,,,,,,,,,,
2025-01-10 07:00:00+03:00,2800.0,2615.5353747040585,-0.06588022331997914,2714.17,2345.5238372937624,-0.13582279765314548,1616.0,1552.1225354689482,-0.039528133991987485,2025-01-10T07:00:00+03:00,07:00,5.84,0,0,0,0,0,5.84,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,5.84,5.737624346593985,,,,,,,,,,
2025-01-10 08:00:00+03:00,3000.0,3044.7581875691426,0.014919395856380822,2979.83,3041.2450151011244,0.020610241222192058,3000.0,3026.8549125414856,0.008951637513828489,2025-01-10T08:00:00+03:00,08:00,11.94,0,0,0,0,0,9.52,2.42,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,11.94,11.48034391817548,,,,,,,,,,
2025-01-10 09:00:00+03:00,3000.0,3036.4969154058044,0.012165638468601633,2965.55,3024.341016619562,0.019824658703971116,3000.0,3021.8981492434827,0.007299383081160976,2025-01-10T09:00:00+03:00,09:00,26.1,0,0,0,0,0,12.23,13.87,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,26.1,26.667021050376,,,,,,,,,,
2025-01-10 10:00:00+03:00,2949.99,2812.55629122341,-0.04658785581530433,2850.66,2580.165292162495,-0.0948884496353494,2999.0,2915.1698122459416,-0.027952713489182598,2025-01-10T10:00:00+03:00,10:00,38.47,0,0,0,0,0,14.16,24.31,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,38.47,39.3040374380623,,,,,,,,,,
2025-01-10 11:00:00+03:00,2421.0,2266.73896663677,-0.06371789895218101,2249.13,1949.528198665783,-0.13320786318897393,2844.81,2736.0508103291077,-0.03823073937130861,2025-01-10T11:00:00+03:00,11:00,40.5,0,0,0,0,0,11.16,29.34,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,40.5,39.06390783860776,,,,,,,,,,
2025-01-10 12:00:00+03:00,1533.7,1527.1804684032797,-0.0042508519245748055,1413.62,1387.2908522701252,-0.01862533617936546,1783.7,1779.1506532532815,-0.002550511154744889,2025-01-10T12:00:00+03:00,12:00,40.47,0,0,0,0,0,15.74,24.73,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,40.47,37.80280881330474,,,,,,,,,,
2025-01-10 13:00:00+03:00,1595.0,1532.6851958287402,-0.03906884274060172,1562.09,1429.0887654210214,-0.08514313168830122,1595.0,1557.6111174972443,-0.023441305644361032,2025-01-10T13:00:00+03:00,13:00,39.09,0,0,0,0,0,15.84,23.25,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,39.09,38.22846831561949,,,,,,,,,,
2025-01-10 14:00:00+03:00,2200.0,2172.239572436423,-0.012618376165262285,2116.9,2045.5664467724814,-0.0336971766391983,1000.0,992.4289743008427,-0.007571025699157372,2025-01-10T14:00:00+03:00,14:00,36.27,0,0,0,0,0,7.83,28.44,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,36.27,34.266007330991386,,,,,,,,,,
2025-01-10 15:00:00+03:00,2500.01,2486.7788628157464,-0.005292433703966682,2446.93,2404.485599139644,-0.017345980825097515,1616.0,1610.8684562806338,-0.00317546022238001,2025-01-10T15:00:00+03:00,15:00,27.57,0,0,0,0,0,4.12,23.45,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,27.57,26.57358347310345,,,,,,,,,,
2025-01-10 16:00:00+03:00,2989.99,2883.0814795227902,-0.035755477602670865,2952.55,2726.8720701723028,-0.0764349222968951,2989.99,2925.844887713674,-0.021453286561602516,2025-01-10T16:00:00+03:00,16:00,19.2,0,0,0,0,0,5.43,13.77,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,19.2,18.653922425903176,,,,,,,,,,
2025-01-10 17:00:00+03:00,3000.0,3257.231753713991,0.08574391790466378,2981.05,3400.0,0.16471170943955077,3000.0,3154.339052228395,0.05144635074279826,2025-01-10T17:00:00+03:00,17:00,6.36,0,0,0,0,0,3.92,2.44,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,6.36,5.999036122504713,,,,,,,,,,
2025-01-10 18:00:00+03:00,2989.99,3238.5846511344903,0.08314230185869882,2779.1,3252.8101380996445,0.1704545133675091,2999.04,3148.6482533797875,0.04988538111521929,2025-01-10T18:00:00+03:00,18:00,5.57,0,0,0,0,0,5.57,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,5.57,5.898380334851721,,,,,,,,,,
2025-01-10 19:00:00+03:00,2946.0,2794.6588297507706,-0.05137174821766107,2922.6,2654.542562122571,-0.0917188249768798,2999.01,2906.5713680266517,-0.03082304893059664,2025-01-10T19:00:00+03:00,19:00,6.82,0,0,0,0,0,6.82,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,6.82,7.377929546598848,,,,,,,,,,
2025-01-10 20:00:00+03:00,2788.39,2728.4386859304095,-0.021500333192125257,2770.63,2657.112288583262,-0.04097180475802911,2298.5,2268.8488904947403,-0.012900199915275152,2025-01-10T20:00:00+03:00,20:00,16.06,0,0,0,0,0,16.06,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,16.06,15.550569482477117,,,,,,,,,,
2025-01-10 21:00:00+03:00,2532.63,2416.1555539752585,-0.045989523153694555,2567.02,2328.7740534585537,-0.09281031956955772,1795.0,1745.469283563471,-0.02759371389221673,2025-01-10T21:00:00+03:00,21:00,21.28,0,0,0,0,0,21.28,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,21.28,20.904627789360884,,,,,,,,,,
2025-01-10 22:00:00+03:00,2199.99,2233.051345985179,0.015027952847594468,2277.18,2333.9196418468127,0.02491662575940988,1795.0,1811.1851052168593,0.009016771708556682,2025-01-10T22:00:00+03:00,22:00,15.49,0,0,0,0,0,15.49,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,15.49,14.745193647539706,,,,,,,,,,
2025-01-10 23:00:00+03:00,2199.0,2131.6902257964407,-0.030609265213078357,1991.97,1866.3638076255031,-0.06305626709965365,1795.0,1762.0338213655148,-0.01836555912784701,2025-01-10T23:00:00+03:00,23:00,18.61,0,0,0,0,0,18.61,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-10,realtime,18.61,18.642587585594498,,,,,,,,,,
2025-01-11 00:00:00+03:00,2175.0,2122.5773208874075,-0.024102381201191965,2057.05,1949.136709053779,-0.05246021776146477,1975.0,1946.4386782765876,-0.014461428720715177,2025-01-11T00:00:00+03:00,00:00,22.85,0,0,0,0,0,22.85,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,22.85,21.978555393858596,,,,,,,,,,
2025-01-11 01:00:00+03:00,2198.0,2221.7118816318207,0.010787935228307679,1967.39,1999.6543821952132,0.01639958635309361,2448.0,2463.8453192633383,0.006472761136984608,2025-01-11T01:00:00+03:00,01:00,14.98,0,0,0,0,0,14.98,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,14.98,14.408456095932168,,,,,,,,,,
2025-01-11 02:00:00+03:00,1999.98,2099.500046480565,0.04976052084549068,2065.58,2266.427188823887,0.097235250546523,2249.98,2317.156106015162,0.029856312507294407,2025-01-11T02:00:00+03:00,02:00,12.04,0,0,0,0,0,12.04,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,12.04,11.953536366363444,,,,,,,,,,
2025-01-11 03:00:00+03:00,2068.39,2006.0104439574577,-0.030158507845494408,2104.63,1985.0307637643439,-0.05682672785033768,1795.0,1762.5192870504027,-0.01809510470729664,2025-01-11T03:00:00+03:00,03:00,10.67,0,0,0,0,0,10.67,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,10.67,11.066749006948003,,,,,,,,,,
2025-01-11 04:00:00+03:00,2154.56,2079.537862067173,-0.034820166499344066,2244.07,2086.115530310021,-0.07038749668681434,2154.56,2109.546717240304,-0.020892099899606435,2025-01-11T04:00:00+03:00,04:00,5.68,0,0,0,0,0,5.68,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,5.68,5.518638238910214,,,,,,,,,,
2025-01-11 05:00:00+03:00,2447.6,2338.3406891058453,-0.04463936545765425,2359.88,2139.8296762169166,-0.09324640396252494,2222.6,2163.0707278002906,-0.026783619274592545,2025-01-11T05:00:00+03:00,05:00,3.3,0,0,0,0,0,3.3,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,3.3,3.165120722167784,,,,,,,,,,
2025-01-11 06:00:00+03:00,2441.06,2295.9387855102436,-0.05945008090327815,2314.73,2023.2057609297512,-0.1259430858330124,2441.06,2353.9872713061463,-0.035670048541966884,2025-01-11T06:00:00+03:00,06:00,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,0.0,0.0,,,,,,,,,,
2025-01-11 07:00:00+03:00,2599.01,2735.7248483905914,0.05260266347208795,2640.45,2890.454191232967,0.09468241823665163,2624.06,2706.8795270663404,0.031561598083252776,2025-01-11T07:00:00+03:00,07:00,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,0.0,0.0,,,,,,,,,,
2025-01-11 08:00:00+03:00,2990.0,3144.9139440575887,0.05181068363130055,2997.34,3303.193797813511,0.10204174294991912,2999.01,3092.2384549902645,0.031086410178780333,2025-01-11T08:00:00+03:00,08:00,1.83,0,0,0,0,0,0.0,1.83,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,1.83,1.8633938235701673,,,,,,,,,,
2025-01-11 09:00:00+03:00,2972.01,2877.031135859272,-0.03195778753797193,2976.93,2799.024904778074,-0.059761262516057095,2999.01,2941.5049653574483,-0.019174672522783157,2025-01-11T09:00:00+03:00,09:00,12.46,0,0,0,0,0,0.0,12.46,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,12.46,12.905568078842142,,,,,,,,,,
2025-01-11 10:00:00+03:00,2572.45,2641.1818119538193,0.026718424829955647,2418.3,2546.328124913579,0.052941374070040494,1716.0,1743.5092902049223,0.016031054897973386,2025-01-11T10:00:00+03:00,10:00,22.46,0,0,0,0,0,0.0,22.46,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,22.46,21.726719148589556,,,,,,,,,,
2025-01-11 11:00:00+03:00,2496.35,2801.2513550151803,0.12213886474860505,2394.22,2984.7005238080405,0.24662751284678966,2496.35,2679.290813009108,0.07328331884916303,2025-01-11T11:00:00+03:00,11:00,28.21,0,0,0,0,0,0.0,28.21,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,28.21,28.72178697910147,,,,,,,,,,
2025-01-11 12:00:00+03:00,1799.98,2024.809349246459,0.12490658187672038,1603.5,2026.109495481764,0.263554409405528,750.0,806.2079618445241,0.07494394912603222,2025-01-11T12:00:00+03:00,12:00,32.28,0,0,0,0,0,0.74,31.54,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,32.28,36.202941425359676,,,,,,,,,,
2025-01-11 13:00:00+03:00,1939.99,1938.002384852455,-0.0010245491716684568,1729.9,1763.4139919295203,0.019373369518191852,2189.99,2188.643748535723,-0.0006147295030010658,2025-01-11T13:00:00+03:00,13:00,31.67,0,0,0,0,0,0.23,31.44,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,31.67,36.57639640117227,,,,,,,,,,
2025-01-11 14:00:00+03:00,2150.0,2096.6231687354257,-0.024826433146313644,1986.77,1915.5826061876294,-0.03583071709980044,2798.0,2756.3213840339686,-0.014895859887788179,2025-01-11T14:00:00+03:00,14:00,30.08,0,0,0,0,0,1.29,28.79,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,30.08,31.755926718195134,,,,,,,,,,
2025-01-11 15:00:00+03:00,2044.84,2143.9118795821937,0.04844969757154295,2020.35,2229.256510985741,0.10340114880379199,2790.0,2871.1047937347626,0.029069818542925775,2025-01-11T15:00:00+03:00,15:00,23.08,0,0,0,0,0,0.1,22.98,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,23.08,23.61422347956501,,,,,,,,,,
2025-01-11 16:00:00+03:00,2599.02,2582.610685062809,-0.00631365473801327,2730.26,2720.550649826444,-0.003556199839413285,2599.02,2589.1744110376853,-0.003788192842807958,2025-01-11T16:00:00+03:00,16:00,15.56,0,0,0,0,0,2.35,13.21,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,15.56,16.85179377791151,,,,,,,,,,
2025-01-11 17:00:00+03:00,3000.0,3055.208335693511,0.018402778564503463,2985.21,3110.7990173499406,0.042070412919004214,3000.0,3033.1250014161064,0.011041667138702077,2025-01-11T17:00:00+03:00,17:00,6.35,0,0,0,0,0,3.99,2.36,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,6.35,6.573416288899801,,,,,,,,,,
2025-01-11 18:00:00+03:00,2989.99,3138.811877998707,0.049773369810168916,3000.12,3314.560098321708,0.10480917374028642,2999.04,3088.603396197293,0.02986402188610135,2025-01-11T18:00:00+03:00,18:00,7.16,0,0,0,0,0,7.16,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,7.16,7.533015155944727,,,,,,,,,,
2025-01-11 19:00:00+03:00,2989.99,2940.7074847635367,-0.016482501692802798,2981.6,2908.3507816699034,-0.024567084226622113,2999.04,2969.38099087393,-0.00988950101568168,2025-01-11T19:00:00+03:00,19:00,6.8,0,0,0,0,0,6.8,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,6.8,7.364496751540349,,,,,,,,,,
2025-01-11 20:00:00+03:00,2900.0,2862.689270425562,-0.012865768818771682,2949.98,2885.3130743800284,-0.021921140353484383,2999.01,2975.8592583928894,-0.00771946129126301,2025-01-11T20:00:00+03:00,20:00,8.37,0,0,0,0,0,8.37,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,8.37,8.572684323943662,,,,,,,,,,
2025-01-11 21:00:00+03:00,2945.99,2445.811485672047,-0.16978282829471664,2974.33,1967.889672739309,-0.3383754752366721,2999.0,2693.492778766487,-0.10186969697682997,2025-01-11T21:00:00+03:00,21:00,7.37,0,0,0,0,0,7.37,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,7.37,7.4997633468342455,,,,,,,,,,
2025-01-11 22:00:00+03:00,2490.0,2108.8081931815746,-0.15308907904354446,2456.44,1664.5259381783387,-0.32238282303726584,1795.0,1630.1230618701027,-0.09185344742612667,2025-01-11T22:00:00+03:00,22:00,9.7,0,0,0,0,0,9.7,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,9.7,8.273154783030998,,,,,,,,,,
2025-01-11 23:00:00+03:00,2356.6,2110.3780605169336,-0.10448185499578469,2427.71,1857.6699751628607,-0.23480565011353882,1795.0,1682.47304216954,-0.0626891129974708,2025-01-11T23:00:00+03:00,23:00,17.74,0,0,0,0,0,17.74,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-11,realtime,17.74,14.613285788252403,,,,,,,,,,
2025-01-12 00:00:00+03:00,2633.4,2304.0188782631485,-0.1250782720957133,2712.25,1959.866450533294,-0.2774019907702852,2433.4,2250.780719609375,-0.07504696325742796,2025-01-12T00:00:00+03:00,00:00,31.05,0,0,0,0,0,31.05,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,31.05,26.00615148309355,,,,,,,,,,
2025-01-12 01:00:00+03:00,2490.0,2506.368268828493,0.006573601939153795,2517.25,2474.2801306589654,-0.017070163607521865,2740.0,2750.807001587969,0.003944161163492284,2025-01-12T01:00:00+03:00,01:00,31.88,0,0,0,0,0,31.88,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,31.88,25.489158982790833,,,,,,,,,,
2025-01-12 02:00:00+03:00,2365.01,2205.2230475787374,-0.06756290773453937,2469.59,2089.0021169669453,-0.1541097441409525,2615.01,2509.0033923870615,-0.04053774464072361,2025-01-12T02:00:00+03:00,02:00,27.48,0,0,0,0,0,27.48,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,27.48,25.040459339884006,,,,,,,,,,
2025-01-12 03:00:00+03:00,2100.0,1968.666065151297,-0.06253996897557282,2232.51,1910.6361241205354,-0.1441757823613175,2350.0,2261.8186437444424,-0.03752398138534367,2025-01-12T03:00:00+03:00,03:00,24.01,0,0,0,0,0,24.01,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,24.01,20.481347970009455,,,,,,,,,,
2025-01-12 04:00:00+03:00,1999.99,1938.016404827447,-0.030986952521039127,2121.84,1950.7343963212725,-0.08064020080624724,2249.99,2208.157800018312,-0.018592171512623462,2025-01-12T04:00:00+03:00,04:00,21.35,0,0,0,0,0,21.35,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,21.35,18.21318825746249,,,,,,,,,,
2025-01-12 05:00:00+03:00,2011.99,2119.5741090817232,0.053471492940682305,2147.97,2344.9629027897677,0.09171119838255085,2011.99,2076.5404654490344,0.03208289576440938,2025-01-12T05:00:00+03:00,05:00,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,0.0,0.0,,,,,,,,,,
2025-01-12 06:00:00+03:00,2774.99,2664.7945593722065,-0.03971021179456259,2721.38,2492.8550095876285,-0.08397393616928589,2889.0,2820.166318875305,-0.023826127076737553,2025-01-12T06:00:00+03:00,06:00,16.1,0,0,0,0,0,16.1,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,16.1,15.640636069456491,,,,,,,,,,
2025-01-12 07:00:00+03:00,2918.99,3019.204941369414,0.03433206053101043,2855.24,3031.5034351900977,0.06173331670546014,1430.0,1459.456907935607,0.020599236318606256,2025-01-12T07:00:00+03:00,07:00,16.82,0,0,0,0,0,16.82,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,16.82,15.204519054151225,,,,,,,,,,
2025-01-12 08:00:00+03:00,2950.01,3012.287334749172,0.02111088936958561,2644.79,2753.6230078935314,0.0411499619605078,1000.0,1012.6665336217513,0.012666533621751365,2025-01-12T08:00:00+03:00,08:00,21.13,0,0,0,0,0,19.17,1.96,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,21.13,20.63386196146938,,,,,,,,,,
2025-01-12 09:00:00+03:00,2950.01,2842.6033840656046,-0.03640889893064618,2636.59,2448.3285364068943,-0.07140338983046503,700.0,684.7082624491286,-0.021845339358387707,2025-01-12T09:00:00+03:00,09:00,29.68,0,0,0,0,0,27.72,1.96,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,29.68,29.102825690473058,,,,,,,,,,
2025-01-12 10:00:00+03:00,2599.02,2602.2943346847496,0.0012598343547758316,2360.73,2360.2534725713454,-0.00020185596347519624,699.99,700.5191228699997,0.0007559006128654983,2025-01-12T10:00:00+03:00,10:00,37.11,0,0,0,0,0,27.71,9.4,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,37.11,34.675397698231095,,,,,,,,,,
2025-01-12 11:00:00+03:00,1940.0,1960.7752376595854,0.010708885391539,1670.7,1703.737696846644,0.019774763181088128,700.0,704.4977318644463,0.0064253312349234,2025-01-12T11:00:00+03:00,11:00,40.34,0,0,0,0,0,39.61,0.73,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,40.34,39.02253216796752,,,,,,,,,,
2025-01-12 12:00:00+03:00,1799.97,1757.5167848439494,-0.023585512623016336,1307.19,1245.5323422784259,-0.047168091648172185,699.99,690.0842262114089,-0.014151307573809798,2025-01-12T12:00:00+03:00,12:00,40.4,0,0,0,0,0,39.67,0.73,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,40.4,39.680587314061995,,,,,,,,,,
2025-01-12 13:00:00+03:00,1799.98,1780.7900472403105,-0.010661203324308855,1315.61,1284.4576036187582,-0.023679051072310033,750.0,745.202458504061,-0.006396721994585311,2025-01-12T13:00:00+03:00,13:00,39.83,0,0,0,0,0,36.89,2.94,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,39.83,38.0317949161488,,,,,,,,,,
2025-01-12 14:00:00+03:00,1940.0,1890.2149404349138,-0.02566240183767332,1381.58,1307.0814168874595,-0.05392274288317754,1000.0,984.602558897396,-0.01539744110260399,2025-01-12T14:00:00+03:00,14:00,39.77,0,0,0,0,0,34.31,5.46,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,39.77,38.382629621823696,,,,,,,,,,
2025-01-12 15:00:00+03:00,2394.66,2371.380135988206,-0.009721573840041589,1875.97,1831.5131722388378,-0.023698048348940598,1000.0,994.167055695975,-0.005832944304024952,2025-01-12T15:00:00+03:00,15:00,39.92,0,0,0,0,0,38.28,1.64,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,39.92,37.96720142117994,,,,,,,,,,
2025-01-12 16:00:00+03:00,2680.0,2753.093219651033,0.027273589422027383,2470.15,2595.656681382878,0.050809336025293285,1616.0,1642.4444723035976,0.016364153653216428,2025-01-12T16:00:00+03:00,16:00,34.31,0,0,0,0,0,30.02,4.29,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,34.31,33.07812474341832,,,,,,,,,,
2025-01-12 17:00:00+03:00,2994.0,3280.420993414689,0.09566499446048404,2780.0,3312.725145086113,0.19162775003097587,1795.0,1898.0311990339414,0.05739899667629042,2025-01-12T17:00:00+03:00,17:00,32.68,0,0,0,0,0,32.68,0.0,0,0,0,0,0,0,0,0,0,2591,2025-01-12,realtime,32.68,32.76457291017888,,,,,,,,,,
