datetime,hour_x,DA_price_real,priceUsd,priceEur,hour_y,ID_price_real,hour,SMF_real,real_production,powerplantId,DA_price_forecasted,ID_price_forecasted,SMF_forecasted,forecasted_production_meteologica,q_committed,q_committed_horizon,d_da_prod,d_da_bat,d_id_prod,d_id_bat,x_id,x_ceza,is_charging,charge,soc,soc_post,d_da_prod_extra,d_da_bat_extra,d_id_prod_extra,d_id_bat_extra,d_da_prod_horizon,d_da_bat_horizon,charge_extra,x_id_adj,x_ceza_adj,bat_to_discharge,d_id_prod_adj,d_id_bat_adj,charge_adj,d_id_prod_horizon,d_id_bat_horizon,x_id_horizon,x_ceza_horizon,charge_horizon
2025-01-01 00:00:00+03:00,00:00,2494.0,70.81,67.88,00:00,2703.19,2025-01-01T00:00:00+03:00,2494.0,1.67,2591,2662.5792062854553,2927.6435149710014,2553.767783716761,1.7335815325312682,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,
2025-01-01 01:00:00+03:00,01:00,1799.98,51.1,48.99,01:00,2030.96,2025-01-01T01:00:00+03:00,1799.98,0.93,2591,1931.2719301382053,2272.1165826354786,2000.7354735289894,0.978167038036942,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 02:00:00+03:00,02:00,1692.99,48.06,46.08,02:00,1804.74,2025-01-01T02:00:00+03:00,1692.99,0.36,2591,1896.006514018218,2218.8991548003055,2193.0547426843727,0.3922972317387811,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 03:00:00+03:00,03:00,2244.99,63.74,61.1,03:00,2462.58,2025-01-01T03:00:00+03:00,1847.0,0.0,2591,2380.2324737375216,2772.2477968691705,2109.460956484058,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 04:00:00+03:00,04:00,2400.01,68.14,65.32,04:00,2329.87,2025-01-01T04:00:00+03:00,2210.01,0.03,2591,2458.662152384443,2465.7558745331835,2320.820320150427,0.03155471190135483,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 05:00:00+03:00,05:00,2680.0,76.09,72.94,05:00,2520.58,2025-01-01T05:00:00+03:00,2680.0,0.03,2591,2930.911295638991,3014.1888949658824,3395.468976516161,0.032742796650108257,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 06:00:00+03:00,06:00,2989.99,84.89,81.38,06:00,2900.76,2025-01-01T06:00:00+03:00,2990.0,0.38,2591,3272.6813168389704,3400.0,3400.0,0.4182795331785088,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 07:00:00+03:00,07:00,2979.99,84.6,81.1,07:00,2915.9,2025-01-01T07:00:00+03:00,1847.0,0.85,2591,3079.086065893529,3165.7186135814527,2022.0138530699012,0.9108098840046392,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 08:00:00+03:00,08:00,3000.0,85.17,81.65,08:00,2890.24,2025-01-01T08:00:00+03:00,1847.0,2.36,2591,3141.2408914966873,3208.006005940568,2102.324571917432,2.5419245773368346,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 09:00:00+03:00,09:00,2600.01,73.82,70.76,09:00,2403.87,2025-01-01T09:00:00+03:00,675.0,4.38,2591,2613.2110142855945,2464.260404177159,684.0651262402911,4.60610064458183,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2025-01-01 10:00:00+03:00,10:00,1350.0,38.33,36.74,10:00,1224.45,2025-01-01T10:00:00+03:00,4.0,7.91,2591,1322.6758494975663,1187.4182581970072,3.752793707823325,8.146557143141235,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,,,,,,,,,,,,,,,,,,,
2025-01-01 11:00:00+03:00,11:00,1799.98,51.1,48.99,11:00,1564.46,2025-01-01T11:00:00+03:00,5.0,12.43,2591,1799.8972849580625,1571.5593713580563,4.996066984542019,12.836200486548478,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,,,,,,,,,,,0.0,,,,,,,,
2025-01-01 12:00:00+03:00,12:00,1000.0,28.39,27.22,12:00,800.3,2025-01-01T12:00:00+03:00,0.79,20.48,2591,904.3084157801088,649.5407776783492,0.5629034411426344,19.87335737309946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,16.22985252549899,0.0,0.0,0.0,1.2526151378056696,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 13:00:00+03:00,13:00,1512.63,42.94,41.17,13:00,1084.4,2025-01-01T13:00:00+03:00,4.0,26.81,2591,1295.3243003271702,764.5695210811737,2.2751357039634748,24.747625369383844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.525857686903123,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 14:00:00+03:00,14:00,2005.01,56.92,54.57,14:00,1570.41,2025-01-01T14:00:00+03:00,310.0,26.31,2591,1775.8155389691985,1181.0452455080615,203.64744012459633,24.145861385964412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,18.39138158522685,0.0,0.0,0.0,2.040225131453669,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 15:00:00+03:00,15:00,2283.04,64.82,62.14,15:00,1863.03,2025-01-01T15:00:00+03:00,650.0,25.6,2591,2010.8375126602314,1374.0908286738588,417.45058398866007,23.032268989533208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,0.19861161917988923,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 16:00:00+03:00,16:00,3000.0,85.17,81.65,16:00,2869.24,2025-01-01T16:00:00+03:00,1000.0,27.61,2591,2832.5265467620643,2469.9473429750537,832.476100494208,25.51635375234101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,24.447172633807543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 17:00:00+03:00,17:00,3000.0,85.17,81.65,17:00,3010.24,2025-01-01T17:00:00+03:00,3000.0,24.52,2591,2763.312316729057,2464.6084251604057,2289.8461469050294,22.271623766985797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,21.20402867474492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 18:00:00+03:00,18:00,3000.0,85.17,81.65,18:00,3021.1,2025-01-01T18:00:00+03:00,3000.0,21.98,2591,2646.1418348371403,2238.488901420969,1938.3710225421369,19.33557795233281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.020354729478413,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 19:00:00+03:00,19:00,3000.0,85.17,81.65,19:00,3010.24,2025-01-01T19:00:00+03:00,3000.0,24.52,2591,3007.5324162405177,2944.5668635421225,3022.5645595399815,23.09062239376903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,23.493386421491188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 20:00:00+03:00,20:00,3000.0,85.17,81.65,20:00,2995.7,2025-01-01T20:00:00+03:00,3000.0,24.78,2591,2970.65300467133,2885.582843446501,2911.939400505048,23.384303880272025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,25.161798501892545,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 21:00:00+03:00,21:00,3000.0,85.17,81.65,21:00,2997.61,2025-01-01T21:00:00+03:00,3000.0,16.44,2591,2992.521033505987,2946.2305348447585,2977.5513324125945,15.686240440129216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,15.541483047766764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 22:00:00+03:00,22:00,2399.99,68.14,65.32,22:00,2477.28,2025-01-01T22:00:00+03:00,1847.0,12.91,2591,2225.4310410692847,2096.730373993253,1443.980977202774,11.855069691090106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.646220060830728,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-01 23:00:00+03:00,23:00,2274.0,64.56,61.89,23:00,2272.69,2025-01-01T23:00:00+03:00,2084.0,5.11,2591,2112.8665025811183,1922.0398072835821,1640.9862277169734,4.671620505034386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.047764027623671,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 00:00:00+03:00,00:00,2634.45,74.67,71.71,00:00,2502.28,2025-01-02T00:00:00+03:00,1837.0,1.02,2591,2537.056213943065,2279.088282466468,1633.260602603022,0.9490155576374532,0.9066963037830458,0.0,0.9066963037830458,0.0,0.06306456945726246,0.0,0.0,0.0,-0.0,0.0,40.2,20.0,0.0,0.0,0.01703554185606504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 01:00:00+03:00,01:00,2583.43,73.23,70.32,01:00,2485.53,2025-01-02T01:00:00+03:00,1837.0,0.18,2591,2377.4498658503,2055.3435912277996,1397.6000813030978,0.16313696832753752,0.037053406024590174,0.0,0.037053406024590174,0.0,0.0,0.0,0.0,0.0,1.0,0.11116021807382293,40.2,20.0,-0.03705340602466123,0.0,1.6930901125533637e-15,0.0,0.0,0.0,0.03896434792812897,0.03705340602466123,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 02:00:00+03:00,02:00,2144.99,60.8,58.39,02:00,2032.32,2025-01-02T02:00:00+03:00,2499.0,0.1,2591,2082.669768831545,1880.0386440446816,2281.1824772481136,0.09316399576526307,0.0901766837494891,0.0,0.0901766837494891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.2,20.107825411531607,-0.09017668374957566,0.0,0.0,0.0,0.0,0.0,0.08889068081376456,0.09017668374957566,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 03:00:00+03:00,03:00,2112.78,59.89,57.51,03:00,2059.84,2025-01-02T03:00:00+03:00,2416.93,0.0,2591,2012.4984855609396,1835.7948142439543,2072.7762610171853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 04:00:00+03:00,04:00,1799.98,51.02,49.0,04:00,1940.43,2025-01-02T04:00:00+03:00,2223.34,0.0,2591,1722.467035662382,1746.6417096052667,1936.1071074959525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 05:00:00+03:00,05:00,1889.99,53.57,51.45,05:00,1992.05,2025-01-02T05:00:00+03:00,2313.35,0.0,2591,1784.295574247568,1742.8737498725798,1925.2395404145445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 06:00:00+03:00,06:00,2482.22,70.36,67.57,06:00,2287.23,2025-01-02T06:00:00+03:00,2506.15,0.0,2591,2628.8197785100156,2524.9243118195636,2950.1891499619737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 07:00:00+03:00,07:00,2900.01,82.2,78.94,07:00,2799.31,2025-01-02T07:00:00+03:00,2900.01,0.0,2591,3000.8175556083484,2984.623772412505,3202.4325980394815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,0.0,0.0,0.0,0.08094098882052958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 08:00:00+03:00,08:00,3000.0,85.03,81.66,08:00,3026.76,2025-01-02T08:00:00+03:00,3000.0,2.76,2591,2903.913351827344,2836.857383409609,2711.740012787692,2.6458513606877094,2.1206482800001183,0.0,2.1206482800001183,0.0,0.31849839078657016,0.0,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,0.0,0.0,0.3228941014558955,3.662591421443816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 09:00:00+03:00,09:00,3000.0,85.03,81.66,09:00,3029.42,2025-01-02T09:00:00+03:00,3000.0,13.34,2591,3065.7297479118847,3155.058220408349,3197.18921811905,13.20022181398237,26.198374300449213,0.0,14.453783651263556,12.372904902089985,0.0,-0.6283142529043282,0.0,0.0,-0.0,0.0,40.2,20.107825411531607,-1.34100821981027,-11.744590649185657,0.0,12.10782541153162,0.0,0.0,0.0,0.0,0.9777734574642984,11.744590649185657,0.0,12.107825411531628,0.0,,,,,
2025-01-02 10:00:00+03:00,10:00,2594.58,73.54,70.63,10:00,2694.56,2025-01-02T10:00:00+03:00,1837.0,24.64,2591,2470.3093920003525,2438.2342907712077,1573.0438509874239,23.518098526268766,24.65790372961239,0.0,24.65790372961239,0.0,0.0,0.0,0.0,0.0,-0.0,3.2276126012012547,28.092174588468396,8.0,-1.9957307042551058,0.0,0.0,0.0,0.0,0.0,0.0,1.9957307042551058,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 11:00:00+03:00,11:00,2505.65,71.02,68.21,11:00,2381.29,2025-01-02T11:00:00+03:00,1000.0,35.06,2591,2459.8102357373364,2283.785073633627,945.1163169276074,33.922792071000984,36.28538873035901,0.0,36.28538873035901,0.0,0.0,0.0,0.0,0.0,-0.0,0.6246148941383467,31.222958811633614,8.0,-2.906566044753852,0.0,0.0,0.0,0.0,0.0,0.0,2.906566044753852,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 12:00:00+03:00,12:00,1999.99,56.69,54.44,12:00,2063.25,2025-01-02T12:00:00+03:00,700.0,38.41,2591,1782.0706052150842,1604.0075166953459,471.18349010221874,35.092883722929756,25.625674428576247,0.0,25.625674428576247,0.0,0.46605154032516083,0.0,0.0,0.0,1.0,17.512796545139008,31.82883525894781,8.0,-1.8008620269421645,0.0,0.0,0.0,0.0,0.0,-2.8065545659324567,1.8008620269421645,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 13:00:00+03:00,13:00,2112.78,59.89,57.51,13:00,2027.37,2025-01-02T13:00:00+03:00,699.99,37.19,2591,1834.346341679255,1464.7809902024521,423.24451249043994,32.97815008396295,7.9343698474471225,0.0,7.9343698474471225,0.0,7.669516657134331,0.0,0.0,0.0,1.0,23.80310954234142,40.2,17.110983743928827,-5.767235885351887,0.0,0.0,0.0,0.0,0.0,-0.7140932862699145,5.767235885351887,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 14:00:00+03:00,14:00,2594.0,73.53,70.61,14:00,2247.09,2025-01-02T14:00:00+03:00,1000.0,36.24,2591,2414.422031396814,1886.0120743899536,792.3153787463651,32.965406271490494,30.803314150807324,0.0,30.803314150807324,0.0,2.775196145356709,0.0,0.0,0.0,1.0,0.0,40.2,40.2,-0.212855425998427,0.0,0.0,0.0,0.0,0.0,0.0,0.212855425998427,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 15:00:00+03:00,15:00,2728.85,77.35,74.28,15:00,2413.89,2025-01-02T15:00:00+03:00,1000.0,36.25,2591,2716.2601909618093,2340.025383958635,986.1592142471308,34.2689096888659,31.283630049269405,0.0,31.283630049269405,0.0,0.10723136439575143,0.0,0.0,0.0,1.0,0.0,40.2,40.2,0.0,0.0,5.244704936393006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 16:00:00+03:00,16:00,3000.0,85.03,81.66,16:00,3001.99,2025-01-02T16:00:00+03:00,3000.0,29.45,2591,3017.400770965807,2993.7253434062286,3052.202312180322,28.23335854640473,26.233826202100307,0.0,26.233826202100307,0.0,0.863365741922145,0.0,0.0,0.0,1.0,0.0,40.2,40.2,0.0,0.0,3.639444671779149,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 17:00:00+03:00,17:00,3000.0,85.03,81.66,17:00,3046.25,2025-01-02T17:00:00+03:00,3000.0,22.75,2591,2993.0932202212484,3005.569412427516,2979.2796602334847,21.87219724221405,53.79615774315043,0.0,22.56215774315043,31.233999999999998,1.061972647489224,0.0,0.0,0.0,-0.0,0.0,40.2,40.2,-0.6383251283117346,-31.233999999999998,0.0,32.2,0.0,0.0,0.0,0.0,0.0,31.233999999999998,0.0,31.872325128311733,0.0,,,,,
2025-01-02 18:00:00+03:00,18:00,3000.0,85.03,81.66,18:00,3010.71,2025-01-02T18:00:00+03:00,3000.0,21.95,2591,2950.6903777943558,2893.9225254156745,2852.071133124911,21.031828493228456,22.537662332314106,0.0,22.537662332314106,0.0,0.0,0.0,0.0,0.0,-0.0,1.3808173350444832,8.0,8.0,-2.1098807606090055,0.0,0.0,0.0,0.0,0.0,0.0,2.1098807606090055,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 19:00:00+03:00,19:00,2949.99,83.62,80.3,19:00,2963.63,2025-01-02T19:00:00+03:00,2999.0,21.7,2591,2702.8161671997136,2450.7260011400667,2245.1591482815343,19.96592530762383,20.73466341524085,0.0,20.73466341524085,0.0,0.0,0.0,0.0,0.0,1.0,3.9799495957442907,9.339392814993149,8.0,-3.3565939870584174,0.0,0.0,0.0,0.0,0.0,0.0,3.3565939870584174,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 20:00:00+03:00,20:00,2777.77,78.73,75.61,20:00,2808.55,2025-01-02T20:00:00+03:00,2998.0,23.86,2591,2538.145602073983,2290.4359684451933,2222.132366896978,21.724054924106593,22.441843782356692,0.0,22.441843782356692,0.0,0.0,0.0,0.0,0.0,1.0,3.3382288727542466,13.19994392286511,8.0,-13.427190444593345,0.0,0.0,0.0,0.0,0.0,9.433152054518745,13.427190444593345,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 21:00:00+03:00,21:00,2749.8,77.94,74.85,21:00,2665.05,2025-01-02T21:00:00+03:00,2999.0,32.09,2591,2544.1398362712457,2222.7204743089233,2326.105791977276,29.20475320345324,26.411493598767123,0.0,26.411493598767123,0.0,3.9199796677537364,0.0,0.0,0.0,1.0,0.0,16.43802592943673,8.0,0.0,0.0,0.4056455297764785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 22:00:00+03:00,22:00,2266.73,64.25,61.7,22:00,2280.44,2025-01-02T22:00:00+03:00,2599.0,38.57,2591,2284.821994477289,2275.4891568443027,2661.2320615484514,36.845506081171145,32.90391241209607,0.0,34.03354279183566,0.0,-1.129630379739588,0.0,0.0,0.0,1.0,0.0,16.43802592943673,8.0,0.0,0.0,5.679130219699502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-02 23:00:00+03:00,23:00,2294.0,65.02,62.45,23:00,2237.82,2025-01-02T23:00:00+03:00,2717.36,40.49,2591,2344.398808445179,2311.5576833341665,2896.4598772049108,39.368605349007375,42.957032462935004,0.0,42.957032462935004,0.0,0.0,0.0,0.0,0.0,-0.0,0.147477332868732,16.43802592943673,8.0,-0.08802844302488211,0.0,0.0,0.0,0.0,0.0,0.0,0.08802844302488211,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 00:00:00+03:00,00:00,2706.39,76.71,73.67,00:00,2621.34,2025-01-03T00:00:00+03:00,2999.0,40.46,2591,2503.491657667085,2215.330934374696,2324.493965761838,37.367542643755435,35.84235583686522,0.0,35.84235583686522,0.0,0.0,0.0,0.0,0.0,1.0,8.085739684262904,16.5810789423194,8.0,-3.27297696245693,0.0,0.0,0.0,0.0,0.0,0.7361245182542859,3.27297696245693,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 01:00:00+03:00,01:00,2549.98,72.28,69.41,01:00,2603.48,2025-01-03T01:00:00+03:00,2575.27,38.24,2591,2476.597021083162,2425.7467930601274,2352.9376866636926,36.12742843005121,36.363405945828944,0.0,36.363405945828944,0.0,0.0,0.0,0.0,0.0,-0.0,1.2450636006728004,24.424246436054418,8.0,-3.397952633888707,0.0,0.0,0.0,0.0,0.0,0.0,3.397952633888707,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 02:00:00+03:00,02:00,2400.0,68.03,65.33,02:00,2530.9,2025-01-03T02:00:00+03:00,2554.29,36.87,2591,2312.350001470534,2321.1335994511614,2274.435606566522,34.71270754202665,34.81654621708482,0.0,34.81654621708482,0.0,0.0,0.0,0.0,0.0,1.0,3.151151315499824,25.631958128707033,8.0,-0.3660280706001373,0.0,0.0,0.0,0.0,0.0,0.0,0.3660280706001373,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 03:00:00+03:00,03:00,1923.11,54.51,52.35,03:00,2036.42,2025-01-03T03:00:00+03:00,2323.11,38.44,2591,1815.88007943158,1788.8614030763663,1934.509918715529,35.7475923240825,7.854518847880391,0.0,7.854518847880391,0.0,0.0,0.0,0.0,0.0,1.0,28.07742593798196,28.688574904741863,8.0,-6.9711936132103105,0.0,0.0,0.0,0.0,0.0,8.636443456359185,6.9711936132103105,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 04:00:00+03:00,04:00,1799.98,51.02,49.0,04:00,1873.14,2025-01-03T04:00:00+03:00,2377.98,40.46,2591,1794.8116358031075,1839.7044434683016,2357.4959945771584,38.79364434478322,7.731411067574119,0.0,7.731411067574119,0.0,23.19423320272236,0.0,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,0.0,0.0,-1.408653658495595,0.0,0.0,0.0,9.34335015266807,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 05:00:00+03:00,05:00,1957.64,55.49,53.29,05:00,2096.67,2025-01-03T05:00:00+03:00,2381.0,39.97,2591,2055.1836589584104,2288.509957728341,2736.915467572419,39.80702288164727,8.432862325098363,0.0,11.154518770737056,0.0,22.576930529656394,0.0,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,0.0,0.0,10.354808337927771,3.662591421443816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 06:00:00+03:00,06:00,2200.01,62.36,59.89,06:00,2299.93,2025-01-03T06:00:00+03:00,2600.01,40.5,2591,2368.2234406761163,2650.902432507774,3196.402690794975,41.491137886650314,10.424413000078943,0.0,14.055730024423674,0.0,27.641921975892096,0.0,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,0.0,0.0,4.863112391328272,3.662591421443816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 07:00:00+03:00,07:00,2524.99,71.57,68.73,07:00,2637.52,2025-01-03T07:00:00+03:00,2199.99,38.91,2591,2534.8761141085415,2677.792630196402,2225.830916808512,38.739773950429345,10.765359741378518,0.0,10.765359741378518,0.0,32.29607922413555,0.0,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,-10.765359741378518,0.0,6.361586818996926,3.662591421443816e-15,0.0,0.0,0.0,0.0,10.765359741378518,0.0,0.0,0.0,0.0,,,,,
2025-01-03 08:00:00+03:00,08:00,3000.0,85.03,81.66,08:00,3027.42,2025-01-03T08:00:00+03:00,3000.0,39.86,2591,2960.665698422683,2963.8553679648967,2881.9970952678473,39.34201899424668,8.98430663857311,0.0,8.98430663857311,0.0,28.33366529257271,0.0,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,0.0,0.0,0.5696553032839944,3.662591421443816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 09:00:00+03:00,09:00,3000.0,85.03,81.66,09:00,3025.63,2025-01-03T09:00:00+03:00,3000.0,38.77,2591,3026.0889337641447,3084.5654759731733,3078.2668012923123,38.72704851678205,8.299246646127802,0.0,9.155310989395982,0.0,24.041675595115226,0.0,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,0.0,0.0,5.697052515572622,3.662591421443816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 10:00:00+03:00,10:00,2584.0,73.24,70.34,10:00,2634.03,2025-01-03T10:00:00+03:00,2999.0,33.46,2591,2723.5231913935186,2924.341452687518,3400.0,34.407743734994334,8.479422602219644,0.0,11.712088133959975,0.0,22.205602274918604,22.17095035191199,0.0,0.0,-0.0,0.0,40.2,30.85664984733195,0.0,0.0,3.3868750131079537,0.6856994954199642,0.0,0.0,0.0,0.0,0.0,22.17095035191199,0.0,0.0,0.0,,,,,
2025-01-03 11:00:00+03:00,11:00,2507.15,71.06,68.25,11:00,2569.69,2025-01-03T11:00:00+03:00,2930.51,38.78,2591,2528.306118877667,2630.650188852725,3004.6956904439166,39.15619506158375,9.940204797019188,0.0,9.940204797019188,0.0,30.74518571552864,0.0,0.0,0.0,-0.0,0.0,17.34335015266805,8.685699495419954,0.0,0.0,1.0026016693075732,0.6856994954199536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 12:00:00+03:00,12:00,1424.1,40.37,38.77,12:00,1492.22,2025-01-03T12:00:00+03:00,1750.32,34.4,2591,1418.0903543241109,1487.5253399496203,1728.1611564789778,34.49204984842716,9.730743692904094,0.0,9.730743692904094,0.0,22.97201487412469,0.0,0.0,0.0,1.0,6.220216204587595,17.34335015266805,8.0,0.0,0.0,0.37076452756613776,0.0,0.0,0.0,-6.220216204587594,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2025-01-03 13:00:00+03:00,13:00,1424.1,40.37,38.77,13:00,1460.69,2025-01-03T13:00:00+03:00,700.0,34.08,2591,1341.7176307703671,1296.1017052130665,578.5176775632092,33.0263976577285,8.991886694690734,0.0,8.991886694690734,0.0,0.0,0.0,0.0,0.0,1.0,30.668535140332484,23.376959871118018,14.033609718449966,-5.092639030813039,0.0,0.0,0.0,0.0,0.0,-0.8092698025219036,5.092639030813039,0.0,0.0,0.0,0.0,0.0,,,,,
